wkn,name,instrument_id
A2JF6S,VANGUARD-V.GER.A.CAP EOD,677966
A2JFJT,MUL-LYX.JPX-NIKKEI400 CSF,1373115
A2JFSU,BNPPE.-MSCI E.SRI DIS,673883
A2JFSV,BNPPE.-MSCI JAP.SRI UETFD,673871
A2JFY7,OSSIAM-O.ESG LC S.B.C.US,688510
A2JG3B,JPM-BETAB.U.T.B.1-3Y DLA,688453
A2JG3C,JPM I-EO ULTRA-SH.INC.EOA,688456
A2JGQE,ISHSV-SPAIN GOVT BD DLHA,1372251
A2JGQJ,ISHSV-ITAL.GOVT BD DLHA,1372254
A2JH17,A-A.I.US C. UCITSDLA,889533
A2JHE8,M.A.-STOX.CH.A.MI.V.I.CEO,688705
A2JHSE,X(IE)-ESG MSCI JAPAN 1C,632357
A2JHSF,X(IE)-ESG MSCI EM.MKTS 1C,1045574
A2JHSG,X(IE)-ESG MSCI EUROPE 1C,688513
A2JHSH,X(IE)-MSCI USA ESG 1C,688516
A2JHXR,ISHSV-S+P U.S BANKS DLA,688447
A2JJAQ,ISHSIV-E.MSCI EM VAL. DLA,806391
A2JK8Z,ISH3-I.JPM.EMLGB.UETF DLA,1372260
A2JK9Y,IN.M.II-IAT1CB HDGEOD,797646
A2JKF5,UBSETF-MESFM AEOA,688723
A2JKH4,WISDOMTREE AT1 COCO BD DL,1211254
A2JKH6,WISDOMTREE EO AG.BD E.Y.E,1211170
A2JKH7,WISDOMTREE EO A.BD E.Y.EA,1211173
A2JKH8,WISDOMTREE EO GOV.BD EO,1211176
A2JKH9,WISDOMTREE EO GOV.BD EOAC,1211179
A2JKT0,ISV-I.JPM.DLEMCB.UETF DLA,1372245
A2JKT1,ISHSIII-EM.ASIA L.G.B.DLA,1372233
A2JKT2,ISHSVII-DLTB.3-7YR DL DIS,684543
A2JKTX,ISHSII-DEV.MKT.PR.Y.DLAC,1372236
A2JKTY,IS GBL CORP BD U.ETF DLA,1372239
A2JKTZ,ISHSIV-DL T.BD20+YR DLA,1372242
A2JKUU,FRANK.L.Q AC A.XJ.ETF DLD,806001
A2JKUV,FRANK.L.Q EUR.EQ.ETF EOD,797643
A2JKUW,F.L.DL IGCBETF DLD,678509
A2JKUX,FR.LIB.EOSM ETF EOD,678044
A2JLRU,UBSLFS-BB EO LAXF1-5 ADEO,688726
A2JMGE,ISHSIV-DIGITIL.SECUR.DL A,767548
A2JN2K,ISHSIV-M.USA S. EOD,684555
A2JNLG,ISHS USD CBIRH USDDLA,684558
A2JNLH,ISH DL SDHYCB USDDLA,684561
A2JNLJ,ISHS IV DL USB USDDLA,684549
A2JNLK,ISHS VI-GL GOBD USDDLA,1372578
A2JNPX,I.DYN.SEMIC.,1662750
A2JNWQ,XTR.-IBOX.DL 2CEOH,758439
A2JNYG,ISHSIV-DG.SEC. DLD,767545
A2JPTJ,SPDR B.B.EM.LOC.BD UE.ACC,688519
A2JPTK,SPDR S+P US CO.S.S.S.UETF,767539
A2JQ0E,WTR.AT1 COCO BD HGDEOD,1211203
A2JQ0F,WTR ENH.COMMOD. HGDEOA,1211206
A2JQ2G,ISHS VI-BL.R.S.C.U.ETF DL,1372581
A2JQ2H,ISHSV-S+P500 C.S.U.ETF DL,767479
A2JQ2J,ISHSII-JPM.ESG DL EM B.U.,827568
A2JQ3G,JPM I-DL EM.MK.SO.BD.EOHA,806370
A2JQDG,INVESCOMI GS EFI EM A,889425
A2JQU5,SDPR MSCI ACWI HGD.EOA,1045553
A2JQW6,UBS ETF-S.D.B.B ADLD,767566
A2JQW7,UBS ETF-S.D.B.B ADLA,767563
A2JQXC,UBS ETF-S.D.B.B A HGDEOA,889539
A2JR0G,HANETF-EM.EMI+E.EO ACC,1206927
A2JR0H,HANETF-H-G.CL.TECH.EOA,1206924
A2JR0J,HANETF-H-G.TEMEEQWE EOA,1206921
A2JSC9,AIS-GL.ART.INT. AHEOA,767569
A2JSD1,UBS I.ETF-MSC.U.S.F.M.ADL,1045547
A2JSDA,AIS-AM.MS.W SRI DR HEOA,767572
A2JSDB,AIS-IX MSCI US SRI AHEOA,767575
A2JSDC,AIS-A.M.EU.SRI DR AOEA,767578
A2JSDD,AIS-MSCI E.M. DR ADLA,889542
A2N34W,ISHSVII-NASDAQ 100 EOHACC,767551
A2N390,HSBC ETF.MSCI CHIN.A I.DL,1107284
A2N46V,TA.EU.PE.CR.UC.ETF(EO)EOA,1355780
A2N48B,ISHSIV-MSCI EMU ESG S.EOA,767503
A2N48C,ISHSIV-MSCI EMU ESG S.EOD,767506
A2N48D,ISHSIV-MSCI EUR.ESG S.EOA,767509
A2N48E,ISHSIV-MSCI EUR.ESG S.EOD,767512
A2N4PQ,L+G-GL.EQ. DLA,1131864
A2N4PR,L+G-JP.EQ. DLA,1131867
A2N4PS,L+G-EU.EX UK EQ EOA,1131870
A2N4PT,L+G-AP.EX JN EQ DLA,1131873
A2N4PW,L+G-M.S.E.C. DLA,1621584
A2N4RG,L+G-US. EQ. DLA,1131861
A2N4RJ,U.A.G.C.B.U.E.IAEOH,1045700
A2N4VS,WISDOMTREE EN.COM.U.E.LSA,1512780
A2N4YV,X(IE)-S+P 500 1DEOH,758442
A2N5WA,ISHSII-JPM.ESG DL EMB DLA,989241
A2N6AF,X(IE)-MSCI USA BANKS 1D,1372173
A2N6CW,SPDR MSCI WORLD UE DLUA,889452
A2N6LC,X(I)-AI+BIG DATA ETF 1CDL,806400
A2N6LL,XTR(IE)-FUT.MOB.ETF 1CDL,806403
A2N6TB,ISHSIV-MSCI USA ESG S.DLA,767515
A2N6TC,ISHSIV-MSCI USA ESG S.DLD,767518
A2N6TD,ISHSIV-MSCI WLD ESG S.DLA,767521
A2N6TE,ISHSIV-MSCI WLD ESG S.DLD,767524
A2N6TF,ISHSIV-MSCI JAP.ESG S.DLA,767527
A2N6TG,ISHSIV-MSCI JAP.ESG S.DLD,767530
A2N6TH,ISHSIV-MSCI EM IMI ES.DLA,767536
A2N6TJ,ISHSIV-MSCI EM IMI ES.DLD,767533
A2N76C,JPM(I)-US CB REIU ETF DLA,806379
A2N76D,JPM(I)-JPM ECBREI ETF EOA,806385
A2N76E,JPM(I)-JPM ECB1-5YREI EOA,806382
A2N7D0,IMII-US TRE.BD DLD,889446
A2N7D1,IMII-US T.B.1-3 DLD,889440
A2N7D2,IMII-US T.B7-10 DLD,889434
A2N7D3,IMII-EUR.GOV.BD EOD,940342
A2N7D4,IMII-EU.G.B.1-3 EOD,940345
A2N7KX,WISDOMTREE ART. INT.DLAC,1211200
A2N7NF,I.M.II-IN.MDAX U.ETF EOA,810643
A2N7XZ,BNPPE.-F.E./N.D.E.QDDEOH,1621602
A2N81A,TABULA E.P.C.ETF(EO) GEOD,1045571
A2N84X,INVESCOMI S+P SML CAP600,1453920
A2N87R,OSSIAM-W.MA.LE. 1AEOA,1045556
A2N8AD,BNPPE.-EO CORP.BD.SRI UE,1045697
A2N8AW,SI UC.-UC M.E.G.B.E. EOA,863751
A2N8FS,IS EUR.PROP.YI.U.ETF EOA,800403
A2N8HQ,JPM I-DL ULTRA-SH.INC.DLA,889458
A2N8PA,INV.M.II-US TR.B.3-7 Y.DL,889443
A2N8RP,ISHSII-ASIA PROP.YLD DLA,800400
A2N8RU,ISHSIII-C.MSCI JP.IMI DLD,1339878
A2N9EF,FTGF.-FT CL.COMP.ETF AADL,1376154
A2N9FP,ISHS IV-EL.VEH.+DR.T.DLA.,820668
A2N9LH,ISHSIV-M.USA S. DLD,889524
A2N9LJ,ISHSIV-MSCI EM SRI DLDIS,889464
A2N9LK,ISHSIV-MSCI JAPAN SRI DL,889467
A2N9LL,ISHSII-MSCI EUR.SRI EODIS,889461
A2N9W4,VANGUARD-GL.A.B.U.ETF EOH,1045577
A2N9ZM,ISHSII-DCB S.0-3Y ETFEOHA,806394
A2P0CC,ISV-I.JPM.EMCB.UETF EOHAC,1372371
A2P0YZ,WISDOMTR.EN.COM.U.E. HSFA,1511697
A2P1KU,ISHS GOV BD HGDEOA,1327134
A2P1KV,ISHS EAST DLA,1372341
A2P1KW,I6-I.JPMESGDLEIG DLA,1564680
A2P1KX,ISHSIV-MSCI CH. DLD,1372404
A2P1TT,IS3-ESG MA C.P. EOA,1247219
A2P1TU,IS3-ESG MA M.P. EOA,1247216
A2P1TV,IS3-ESG MA G.P. EOA,1247213
A2P22T,AMUNDI MUSESGLS ETFDR HEO,1373349
A2P2A6,ISHSIII-EUR GOV.B.C.EO D.,1372407
A2P2A7,ISHSIII-EUR GOV.B.C.EO A.,1372410
A2P2A8,ISHSIII-GL. GOV.B.C.DL D.,1426611
A2P2QA,FID-FSREUSEQETF DLA,1376178
A2P2R4,VANECK R.E./STR.M.ETF NEW,1662795
A2P2R6,VANECK OIL SVCS ETF NEW,1662792
A2P2W6,UBS FDSO-CMCI CO.CR.SFHEO,1376193
A2P3WJ,ISHS WLD Q DLA,1372335
A2P3WK,ISHSIV-ISH.C DLA,1372338
A2P42Y,INVESCOMI SUP500 GBP HDG,1662657
A2P4HV,FTG-NAS.CYB.ETF ADLA,1662651
A2P4PH,HANETF-A.M.E.D. EOD,1376163
A2P4U0,CSIF(IE)ETF-FEPRANDGB BDL,1376199
A2P4U1,CSIF(IE)ETF-MUSSCELB BDL,1279242
A2P4U2,CSIF(IE)ETF-MWESGLMVB BDL,1376202
A2P4WJ,JPME-CB.TR.G.E..E.I.E.DLA,1376196
A2P4XG,XII-EECBS.D.ETF 1CEOA,1373355
A2P58Y,TABULA-TGIGCCS EFT(EO)EOA,1376205
A2P5A6,HANETF-ASASGE EOA,1376235
A2P5C7,X(IE)-ESG DL COBD 1CDL,1372398
A2P5C9,X(IE)-ESG DL COBD SCEOHD,1372401
A2P5DB,I6-I.JPMESGDLEIG DLD,1426608
A2P63R,X(IE)-MSCI WORLD 2C EOH,1372494
A2P64W,ISHS V-US MED.DEV.ETF DLA,1372491
A2P6AX,ISHSV-S+P500H.CA.SECT.EHD,1372434
A2P6EP,VANECK MS GL. MOAT UC.ETF,1560450
A2P6NH,AIS-INEQEULC ETFEOA,1373346
A2P6TK,AIS-P.UK M.S.C. ETF DRLSD,1373358
A2P6TL,AIS-IDX EO A.S. ETF DREOA,1373361
A2P6TM,AIS-E.C.P.A.P. ETF DREOA,1373364
A2P6TP,AIS-M.W.C.P.A.P ETF DRDLA,1373367
A2P6TR,AIS-E.I.C.P.A.P ETF DREOA,1373370
A2P6TS,AIS-P.U.T.B.0-1 ETF DRDLA,1373373
A2P6TT,AIS-P.U.T.B.0-1 ETF HDGEO,1373376
A2P75B,AETF-GBEBIG DEOD,1371948
A2P7NT,XTR.NIKKEI 225 1C YN,1373382
A2P7NV,XTR.S+P500SUETF 5CEOH,1558794
A2P7TF,VAN.-L.80EQ ETF EOA,1376226
A2P7TG,VAN.-L.20EQ ETF EOD,1376211
A2P7TH,VAN.-L.80EQ ETF EOD,1376229
A2P7TJ,VAN.-L.40EQ ETF EOA,1376214
A2P7TK,VAN.-L.60EQ ETF EOA,1376220
A2P7TL,VAN.-L.40EQ ETF EOD,1376217
A2P7TM,VAN.-L.60EQ ETF EOD,1376223
A2P7TN,VAN.-L.20EQ ETF EOA,1376208
A2P7TP,X(IE)-US TR.USH BD 1CDL,1372431
A2P876,RIZE.U.I-S.F.F. ADLA,1247222
A2P877,RIZE U.I-ETDL ADLA,1247225
A2P8AZ,ISHSIII-CORE GL.A.BD DLDH,1372455
A2P8EJ,INVESCOM2 CHINA ALSHA CON,1453923
A2P93G,UBSLFS-MSCI EMU S.R. AEOD,1454025
A2P93H,UBSLFS-MSCIESR AEOA,1454028
A2P93L,UBSLFS-MSCIESR AEOA,1454031
A2P9XA,ISHS UCITS EOA,1372470
A2PA3S,INVES.M.II-I.E.G.B.UC.ETF,882924
A2PA8D,VAN EUR.GOV.BD EOA,811223
A2PA8G,VAN.EUR CORP.BD EOA,811220
A2PB5T,FRANK.LIB.EO G.BD ETF EOA,855294
A2PB5U,FRANK.LIB.BRAZIL ETF DLA,878089
A2PB5V,FRANK.LIB.CHINA ETF DLA,878095
A2PB5W,FRANK.LIB.INDIA ETF DLA,899616
A2PB5X,FRANK.LIB.KOREA ETF DLA,878092
A2PBLB,AIS-AM.FL.RA.EO.C.ESGHLSC,1373220
A2PBLC,AIS-AM.FL.RA.EO.C.E.UEDRC,1373223
A2PBLF,AMUNDI I.S.-A.PR.UE DREOD,826797
A2PBLH,AMUN.I.S.-A.PR.EU.UEDREOD,826800
A2PBLJ,AMUNDI I.S.-A.PRI.GL.DRDL,826803
A2PBLK,AMUN.I.S.-A.P.JAP.UEDRYND,826806
A2PBLL,AMUN.I.S.-A.P.USA UEDRDLD,826809
A2PBLN,AM.I.S.-A.P.EO CO.UEDREOD,826812
A2PBLP,AMUN.I.S.-A.P.E.G.UEDREOD,826815
A2PBLQ,AMUN.I.S.-A.P.G.G.UEDREOD,826818
A2PBLR,AMU.I.S.-A.P.US T.UEDRDLD,826821
A2PBNP,ISHS DL TB 0-1YR ETF DLA,1372281
A2PBNQ,ISHS DL TB 0-1YR ETF DLD,850951
A2PCB0,ISHSIV-M.EM ESC ENH.DLA,1045598
A2PCB1,ISHSIV-M.EMU ESC ENH.EOA,889479
A2PCB2,ISHSIV-M.JPN ESC ENH.DLA,889485
A2PCB3,ISHSIV-M.USA ESC ENH.DLA,889497
A2PCB4,ISHSIV-M.WLD ESC ENH.DLA,889488
A2PCB5,ISHSIV-M.EUR.ESC ENH.EOA,889494
A2PCCH,VAN.USD CORP.BD DL ACC,1045583
A2PD1L,IS.DL TR.BD 3-7 HGDLSD,1372287
A2PD1R,JPM-BETAB.US TR.BD DLA,856803
A2PD1S,JPM ICAV-BETAB.EO GBD EOA,856800
A2PDNS,ISIV-MEMUEE ETF EOD,889476
A2PDNT,ISIV-MJEEUETF DLD,889482
A2PDNU,ISIV-MUEEU ETF DLD,850954
A2PDNV,ISIV-MWEEUETF DLD,889455
A2PDNW,ISHSIV-M.EUR.ESC ENH.EOD,889491
A2PDT2,ISHSII-DLT.BD7-10YR LSDH,859380
A2PDT3,ISHS VI-E.M.W.M.V.U.E.LSH,859386
A2PDTS,ISHSII-DLT.BD7-10YR EODH,859383
A2PDTT,ISHSVII-DLTB.3-7YR EUDH,859377
A2PEAN,ARK ETF TR.-FIN.INN ETF,1355798
A2PECA,TABULA E.IT.CRS.C.SH.JEOA,1045589
A2PEJ2,UBS(I.)ETF-SP500 ESGAAEOH,889473
A2PEJW,JPM-BETA.USEQU. DLA,889503
A2PEJX,JPM-BETA.USEQU. DLD,889506
A2PELX,I.M.II-US T.B.7-10 YE.EOH,889437
A2PESQ,UE-MSCI CN EUE ADLD,930630
A2PEVA,UBS(I.)-S+P 500 ESG ADLA,1376157
A2PEZ8,UBS(I.)ETF-S+P500 ESG ADL,889470
A2PFN2,V.S+P500 U.ETF DLA,1045562
A2PFPC,HANETF-H-G IND.H.I. EOA,1206936
A2PFYX,SPDR S+P US DIV.ARIST.EOH,1045541
A2PG7C,OSSIAM-O.US ESG L.CEF1AEO,930612
A2PGD1,UBSLFS-ESTX50 ESG AEOD,932505
A2PGQ8,UBS-J.P.M.DL EM ADLA,1045709
A2PGQN,ISHSIV-MSCI CHINA DL A,902037
A2PGQR,UBS-J.P.M.GL.G. ADLA,1045706
A2PGRF,UBS-J.P.M.DL EM H AEOA,1045712
A2PGTG,ISHSIII-MSCI S.A.C.UE DLD,889500
A2PGVV,ISHS GL.CORP.BD ETF EOHD,855300
A2PGVW,ISHS GL.HY.C.BD ETF EOHD,855303
A2PGVX,ISHSII-JPM DL EM BD EOHA,855297
A2PGVY,ISHS GL.HY.C.BD ETF LSHD,874768
A2PHCA,BNP P.EASY-ECPI CEL UETFC,901074
A2PHCC,ISV-M.W.IN.T.S. DLD,983893
A2PHCD,ISV-M.W.H.C.SC. DLD,983896
A2PHCE,ISV-M.W.FNC.S. DLD,1564677
A2PHCF,ISV-M.W.EN.SC. DLD,983899
A2PHCG,ISV-M.W.C.DI.S. DLD,983902
A2PHCH,ISV-M.W.C.ST.S. DLD,983905
A2PHJT,I.M.II-Q.S.E.G.E.M.F.U.E.,930624
A2PHJU,I.M.II-Q.S.E.G.E.M.F.U.E.,930627
A2PHLM,IMII-M.W.E.U.S. DLA,930615
A2PHLN,IMII-M.E.E.U.S. EOA,930618
A2PHLP,INVESCOM2 MSCI USA ESG A,930621
A2PJDS,ISHSII-JPM DL EM BD SFHA,1372278
A2PJDY,SPDR I.B0-5YEM DL G.BD A,1045613
A2PJEP,JPM ICAV-GL.EQ.M.-F.DL AC,1045619
A2PJEQ,JPM ICAV-US EQ.M.-F.DL AC,1045616
A2PJZJ,VAN.FDS.-GL.AG.BD HGDEOA,1045580
A2PK2E,AM.ETF-S+P 500 EOA,1371942
A2PK49,JPM-BETAB.U.T.B.0-1Y DLA,1045610
A2PK5J,UIE-MSCI W.ETF ADLA,1045544
A2PKSQ,ISHSIII-CORE MSCI WLD EHD,889509
A2PKUK,OSSIAM US STEEPER UE1CDL,940351
A2PKUQ,ISHS.G.C.B.ETF HGDSFA,1372311
A2PKUR,IS.7-CMEUE HGDDLA,1372320
A2PKXG,VANG.FTSE A.W. DLA,1045625
A2PKYV,AM.ETF-NASD.100 EOA,1371939
A2PKZH,AM.ETF-MSCI EU. EOA,1371936
A2PKZJ,AM.-MSC.EM LAT. EOA,1371927
A2PKZK,AM.-MSC.EM AS. EOA,1371930
A2PKZL,AM.ETF-JPN TOP. EOA,1371921
A2PKZM,AM.ETF-S+P 500 D.HGD.EOA,1371945
A2PKZN,AM.ETF-JPN TOP. D.HGD.EOA,1371924
A2PKZP,AM.ETF-MS.E.M. EOA,1371933
A2PL2G,VANGU. FTSE JP.U ETF EOHA,1045568
A2PLBJ,VANG.FTSE N.AME.U.ETF DLA,938836
A2PLBK,VANG.FTSE DEV.EU.UETF EOA,1045631
A2PLBL,VANG.FTSE D.E.XUK ETF EOA,1045634
A2PLDF,VANECK ETFS-VVVG+ESP.ADLA,990639
A2PLNE,BETAPRO MARIJ.COS.INV. A,924273
A2PLS8,VANGUARD FTSE JP.UETF DLA,1045565
A2PLS9,VANG.FTSE DEV.W.U.ETF DLA,1045628
A2PLTA,VANG.FTSE D.A.P.X.J.DLA.,1045637
A2PLTB,VA.FTSE A.W.H.D.Y.UETFDLA,1496976
A2PLTC,VANGUARD FTSE EM.METF DLA,1045640
A2PLYQ,ISH3-GOV.BD.ETF HGDDLA,1372317
A2PM50,L+G-L+G ART.INTEL.U.ETF,1131888
A2PM51,L+G-L+G HLTHC.BRK.U.ETF,1131882
A2PM52,L+G-L+G CLEAN WATER U.ETF,1131885
A2PM7L,IMII-EUR.G.BD35 EOD,940336
A2PM7M,IMII-EUR.G.BD57 EOD,940333
A2PM7N,IMII-EUR.G.B710 EOD,940339
A2PN77,AIS-AM.SMRT CITY UETFEOUA,994137
A2PN78,AIS-AM.SMRT FCTY UETFEOUA,994140
A2PNJM,ISHS II-D.H.YD CO.BD E.DD,1372323
A2PNJN,ISHSII-E.H.Y.C.B.E.UE EOD,1372329
A2PNJP,ISHS DL TREASURY BD DL D,940348
A2PNZL,ISHS II-DLHYCBE DLA,1372290
A2PNZM,ISHSII-EHYCBESG EOA,1372293
A2PP4C,AMUNDI IS-A.P.US C.UEDRDL,1045739
A2PP8B,BNP PE-EO CBSFF 13Y U.ETF,1045724
A2PP8C,BNP PE-EOCBSFF 3-5Y U.ETF,1045727
A2PP8D,BNP PE-M.E.S.S-S.C5 U.ETF,1045703
A2PP8E,BNP PE-F.E/N.DEXUKG U.ETF,1045730
A2PPCD,GS ETF-GS A.R.US LCEQ DLA,964129
A2PPCE,GS ETF-GS A.R.EM.EQU. DLA,1045607
A2PPCG,GS ETF-GS A.CHI.G.BD DLDI,1045622
A2PPE8,HANETF-MED.CANN+WELL.EO A,1206930
A2PPQZ,SPDR STOXX EUR.600 ESG S.,1045643
A2PPW8,FIDEL.EU QU.IN.U.ETF IEO,1045664
A2PQDR,FUI-E.M.Q.I.E. DLD,1045670
A2PQEM,AIS-EO SRI 0-3 ETF DR EOA,1373241
A2PQUB,ISIV-SM.CITY INFR. DL ACC,1372389
A2PQUC,ISIV-SM.CITY INFR. DL DIS,1372386
A2PQVE,WISDOMTREE CLOUD COMP.DLA,1211209
A2PRG0,ISHSIV-ISH.C HGDDL DIS,1372383
A2PRG1,ISHSIV-ISH.C HGDEO ACC,1564683
A2PRG2,ISH3-GOV.BD.ETF HGDEOD,1372377
A2PRG3,IS3-CMSCIJIMIUE HGDEOA,1372380
A2PRGZ,IS3-EOCBXF1-5UE EOA,1372374
A2PRHB,L+G-EU.EQ.RES.EXC.EOACCET,1131891
A2PRUC,SPDR DW JNES GL.RL.EST.EO,1045595
A2PRV7,UBS FDSO-CMCI CO.CR.SFAAD,1390900
A2PRV8,UBS FDSO-MSCI CH.A SF AAD,1390897
A2PSB1,ISH2-DL C.BD E. HGDEOD,1372284
A2PSEQ,ISH2-DL C.BD U. DL DIS.,1372314
A2PSPE,SPDR S+P 500 ESGSC DLA,1045592
A2PSPZ,ISH3-DL DBB ETF DLA,1372344
A2PSY7,AIS-A.IN.BR.IN.DL10Y UEDR,1045742
A2PTCF,ISHSII-JPM.ESG DL EMB EOH,1045652
A2PTYW,AM.MSCI EMU ESG L.S.ETFEO,1373256
A2PTYY,AIS-AM.MSCI EUR.SRI DREOD,1373259
A2PTYZ,AIS-A.M.EM.SRI ETF DRDLD,1373262
A2PU3R,ISHSIV-US MO.B.SE. EOHEAC,1372332
A2PU65,OSS.L.E.G.B.3-5Y C.R.UE1C,1376253
A2PUE9,SPDR B.B.E.N.L. HGDEOA,1045646
A2PUJK,WSDMTR.BATT.SOL.ETF DLACC,1303936
A2PUSW,JPM I-US RES.ENH.I.E. DLD,1045601
A2PUSX,JPM I-DL EM.MK.SOV.BD.DLA,1045604
A2PV2S,ISHS IV-MSCI EMU SRI EOAC,1372296
A2PVD0,IM2-US T.BD0-1Y DLD,1045655
A2PVDZ,INVESCOM2 EUR CORPHYBBOND,1376166
A2PVZ0,L+G-US EQ.RE.EX.UC.ETF,1131894
A2PW5L,TA.EU.ITR.BD U.ETF(EO)EOD,1390906
A2PW6Q,ISIV-EO UL.BD EU.E.TF EOD,1372305
A2PW6R,ISIV-DL UL.BD EU.E.TF DLD,1372302
A2PW6S,ISIV-LS UL.BD EU.E.TF LSD,1372308
A2PW7A,CSIFIEETF-M.U.E.L.B.U.BDL,1390879
A2PW7D,CSIFIEETF-M.W.E.L.B.U.BDL,1390882
A2PW7F,CSIF ETF-M.W.E.L.B.U.BHEO,1229082
A2PW7G,CSIFIEETF-MS.USA BLUE BDL,1390885
A2PW7Y,ISHSIV-MSCI EMU SRI EOD,1372299
A2PWMH,AMUNDI I.S.-A.PR.EUR.DREA,1045745
A2PWMJ,AMUNDI I.S.-A.PR.EUR.DREA,1045748
A2PWMK,AMUNDI I.S.-A.PRI.GL.DRDA,1045751
A2PWML,AMUNDI I.S.-A.PR.JAP.DRYA,1045754
A2PWMM,AMUN.I.S.-A.P.USA UEDRDLA,1045757
A2PWMN,AM.I.S.-A.P.EO CO.UEDREOA,1045760
A2PWMP,AMUN.I.S.-A.P.E.G.UEDREOA,1045763
A2PWMQ,AMUNDI I.S.-A.PR.G.G.DREA,1045766
A2PWMR,AMUNDI I.S.-A.P.US T.DRDA,1045769
A2PWMS,AMUNDI IS-A.P.US C.DL ACC,1045772
A2PX6U,RIZE-MED.CAN+LSCI.DLA ETF,1046972
A2PX6V,RIZE-CYB.SEC+DPRV.DLA ETF,1046975
A2PX7C,AIS-AM.S+P500UETF EOCDRH,1373292
A2PX8A,INVESCOMI SUP500 ESG ETF,1390903
A2PXVH,HSBC-AS.P.EXJ.S.EQ. DL A,1662666
A2PXVK,HSBC-EM.M.S.E. DLA,1662669
A2PXVM,HSBC-EUROP.S.E. EOA,1662663
A2PXVN,HSBC-JAP.SUS.E. DLA,1453932
A2PXVQ,HSBC-US SUST.E. DLA,1662660
A2PY8C,ISHSVI-E.MSCIWLD M.V.E.DL,1372395
A2PY8D,ISHSVI-E.MSCIUSA M.VESGDL,1372392
A2PY8F,ISH2-DL C.BD U. DL ACC.,1372326
A2PYA0,UBS-BBMGL CO.SU ADLA,1376256
A2PYA5,UBS-BBMGL CO.SU A HDGEOA,1376259
A2PYAK,UBS-JPMCG1-10YB ADLA,1390912
A2PYV3,ISHSVI-E.MSCIEUR.M.VESGEO,1333521
A2PZ97,O.IE-US MV.E.NR 1AEOA,1390876
A2PZBC,UBSIETFMSUSSCRS ADLD,1390888
A2PZBD,UBSIETFMSUSSCRS ADLA,1390891
A2PZBE,UBSIETFMSUSSCRS A HEDGEDE,1621587
A2PZBH,UBSIETFMSWLSCRS ADLD,1662654
A2PZBJ,UBSIETFMSWLSCRS ADLA,1437539
A2PZBK,UBSIETFMSWLSCRS A HEDGEDE,1390894
A2PZC3,AIS-A.MSCI WESGUS UETFDRC,1373316
A2PZC4,AIS-A.MSCIUSAESGUS ETFDRC,1373319
A2PZC5,AIS-A.MSCI WESGUS UETFDRC,1373328
A2PZC6,AIS-A.MSCI EUESGUS ETFDRC,1373322
A2PZC7,AIS-A.MSCI EMESGUS ETFDRC,1373325
A2PZC8,AIS-A.MSCI WESGUS UETFDRC,1373331
A2PZC9,AIS-A.MSCI UESGLS UETFDRC,1373334
A2PZDA,AIS-A.MSCI EESGLS UETFDRC,1373337
A2PZDB,AIS-A.MSCI EESGLS UETFDRC,1373340
A2PZDC,AIS-AMUNDIMEMUSRI UETFDRC,1373343
A2QA0U,ISHSII-EHYCBESG CL-HDGEOA,1372449
A2QA0V,ISH3-DL DBB ETF CL-HDGEOA,1372437
A2QA0W,ISHSVI-EMWDMVE CLDLD,1372440
A2QAFK,ISHSIV-MSCI EM EX-CH.DLAC,1564698
A2QAJB,ISHSVI-ISH.SP500S.U.E.DLA,1372467
A2QB0P,SPDR BL.SASB EO EOA,1376172
A2QB0R,SSEEI-SBSUCEE. UNHDLA,1376175
A2QB9J,HANE.I-DIG.INF.DLA,1376169
A2QBZ0,ISVP.-ISH.M.HCS EOA,1372476
A2QBZ1,ISVP.-IS.M.EES EOA,1372488
A2QBZ2,ISVP.-IS.M.ECSS EOA,1372473
A2QBZ3,ISVP.-IS.M.EITS EOA,1372485
A2QBZ4,ISVP.-IS.M.EFS EOA,1372482
A2QBZ6,ISVP.-IS.M.EIS EOA,1453962
A2QBZ7,ISVP.-IS.M.ECDS EOA,1372479
A2QC5J,VANE.SEMICONDUCTOR UC.ETF,1300099
A2QCJG,BNP P.E-LC 100E UEEOA,1560453
A2QCJJ,BNP PAR.E-EGEBE UEEOA,1376262
A2QD42,FIDLTY-SREPXJE ACCDLA,1376244
A2QD43,FIDLTY-SREJEQ ACCYNA,1376241
A2QDG1,TABUL.IC.-UEUE CL-HSFA,1453929
A2QDP1,ISIVMSCIWLDSRIU HDLD,1372503
A2QDP2,ISIVMSCIWLDSRIU HEOD,1372500
A2QDPY,ISIVMSCIWLDSRIU HLSD,1372497
A2QEDN,OSI-O.F.BIOD. 1AEOA,1453971
A2QEUJ,AIS-P.E.G.B.0-1 UC.E.DREO,1373397
A2QEUK,AIS-I.M.JAP.SRI UC.E.DRYN,1373400
A2QFEN,LGUE-CL.EN.E. EOA,1287537
A2QFP0,LG E EM CB E. DLD,1376190
A2QFQ4,LG ESG DL CB E. DLD,1376187
A2QFQ5,LG ESG EMGB 0-5YE DLD,1376184
A2QFR0,ISHS VI-EDG.M.M USD HDGDL,1372443
A2QFR1,ISHS EUR DLA,1372446
A2QFVU,LG E.C.CNY B.E. DLD,1376181
A2QFXF,ISHS 2 EO GR.BD EOD,1426614
A2QG31,UIFS-C.C.C.X-A. AHGDEOA,1453998
